repo,sha,date,author,at_snapshot,subject
pandas,eb0ab923485f2985b48691769a5b5b20f654c1b0,2026-06-19 14:13:22 -0700,jbrockmendel,False,DOC: clarify that DataFrame does not collect attrs from columns (GH-35425) (#65528)
pandas,8804c76e5dfe95cd5bd84b04513235122a212198,2026-06-19 14:15:04 -0700,jbrockmendel,False,DEPR: PeriodIndex/PeriodArray inferring freq from Series of datetime64 (#65172)
pandas,644bf599e420c43960c26fa6225745a14f7ef156,2026-06-19 15:39:12 -0700,Fangchen Li,False,PERF: use Arrow native path in duration component calculation for Arrow-backed array (#63470)
pandas,caa6e2ce31745e9fb31ff8215b0308627100640b,2026-06-20 10:19:03 -0700,jbrockmendel,False,BUG: Round-trip CategoricalIndex through HDF5 (#65576)
pandas,92c2760eb3c458a74c77f78114b207c5ca84630a,2026-06-20 10:20:15 -0700,jbrockmendel,False,BUG: to_hdf to a key deletes nested keys stored beneath it (GH-17267) (#65781)
pandas,b556196dd0f0490ff74ee73f34b955efaef2f95d,2026-06-22 08:16:27 -0700,jbrockmendel,False,TST: compat with matplotlib 3.11 log-axis tick changes (#65931)
pandas,d299cce9b515e4b94992ce96d3124e800b2e5296,2026-06-22 11:48:09 -0700,jbrockmendel,False,TYP/TST: matplotlib 3.11 typing compat and 32-bit test_datetimes fix (#65938)
pandas,72786c57974c1eb19eee7273222aaa9a69ccb098,2026-06-23 09:09:28 -0700,jbrockmendel,False,DOC: document interval/integer-na/empty in infer_dtype (#65948)
pandas,fd965b1f7d6f9aa3fd2dd1895328b05da085042f,2026-06-23 09:09:57 -0700,jbrockmendel,False,TST: indexing with tuple-of-tuples label (GH#35434) (#65964)
pandas,7bbec74a65e5e4492a83ac000759aaabec943b36,2026-06-23 09:10:18 -0700,jbrockmendel,False,TST: Timestamp.to_period raises helpful error for unsupported freq (GH-38914) (#65968)
pandas,ceeac0d5815ce93ebe06c8c35b297ebcd99a773b,2026-06-23 09:11:11 -0700,jbrockmendel,False,TST: MultiIndex setops with pyarrow timestamp level (GH-61382) (#65954)
pandas,548123ea8f35c3d22d0e4e6905a5d5c31ed1f576,2026-06-23 09:11:28 -0700,jbrockmendel,False,TST: regression test for NDArrayBacked 2-tuple pickle state (GH-63078) (#65980)
pandas,340e7d01b333a7d82c3ad24cb4117f34c4570ce6,2026-06-23 09:12:08 -0700,jbrockmendel,False,TST: read_csv pyarrow engine handles missing values in parse_dates (GH-47950) (#65979)
pandas,1cf9653e051e9354040aa4459e0c456bd5fe2ef6,2026-06-23 09:12:37 -0700,jbrockmendel,False,TST: empty timedelta column sum (GH#50628) (#65978)
pandas,4fbe35fc0eb186ea74869f5165826022183015ae,2026-06-23 09:13:00 -0700,jbrockmendel,False,TST: clip int data with tiny float bound preserves float (GH#25066) (#65977)
pandas,6407e23bef986d45dce6f786ee2bcdd4dc4c4401,2026-06-23 09:13:22 -0700,jbrockmendel,False,TST: ufunc with pandas object as out= no longer recurses (GH-43190) (#65975)
pandas,51c03b7d4bec40257c5b7571163b5e37be22dbc2,2026-06-23 09:13:50 -0700,jbrockmendel,False,TST: loc row-subset of mixed-dtype frame preserves dtype (GH-37346) (#65974)
pandas,f41867e66c10ffd5cb98ecd61b4f93e4c2593b12,2026-06-23 09:14:11 -0700,jbrockmendel,False,TST: regression test for read_parquet empty column MultiIndex (GH-40173) (#65973)
pandas,ff412aaec9f184ac0767ecd1b0899fbd6bebe780,2026-06-23 09:14:40 -0700,jbrockmendel,False,TST: read_json keeps unparseable heuristic-date column as str (GH-59227) (#65959)
pandas,6892b7c7e18d79f046cb9c14254556c80014f79a,2026-06-23 09:14:59 -0700,jbrockmendel,False,TST: non-monotonic DatetimeIndex.get_loc raises KeyError for missing label (GH-7827) (#65958)
pandas,f57d34ef47f025838bb176c8d84ad3acdfe48e46,2026-06-23 09:15:23 -0700,jbrockmendel,False,TST: bar plot color maps per column for single-column frame (GH#18006) (#65971)
pandas,bdc6cd15e385796bd10f8baf580285cee621a36f,2026-06-23 09:15:49 -0700,jbrockmendel,False,TST: query/eval with a column named 'datetime' (GH-35695) (#65967)
pandas,ed7cb2cba037da93db5b51521ef317a6ad950b23,2026-06-23 09:16:08 -0700,jbrockmendel,False,TST: groupby with datetime-parseable Series name (GH#51818) (#65953)
pandas,d489c7acf8a7f083f642e0872372bcbefdf6dc67,2026-06-23 09:16:27 -0700,jbrockmendel,False,TST: to_csv date_format honored for PeriodArray column (GH-51621) (#65952)
pandas,e2cd5873a4d806edfee2e962719a688acba2bc8e,2026-06-23 09:34:17 -0700,jbrockmendel,False,DOC: correct diff result-dtype description (GH#57565) (#65947)
pandas,a91e50ad4d4e969f762de60ee078d2dfbc1ae81c,2026-06-23 10:07:04 -0700,jbrockmendel,False,BUG: TextReader() with no arguments segfaults (GH-53131) (#65939)
pandas,18068988802273a4a9eb2b43c737313cdde5c36b,2026-06-23 11:25:23 -0700,jbrockmendel,False,BUG: Series.sum on overflowing timedelta64 raises OutOfBoundsTimedelta (GH-43178) (#65926)
pandas,896232e75ebea2813cafb882aba51c2a727a010e,2026-06-24 08:08:45 -0700,jbrockmendel,False,TST: read_json preserves precision of big-int string columns (GH#44684) (#66008)
pandas,ae1d79b44f4572faa273bce29ce7656be6635387,2026-06-24 08:08:58 -0700,jbrockmendel,False,TST: .loc on MultiIndex with inf-bounded IntervalIndex level (GH#46699) (#66006)
pandas,9432e82d87358964667c2b5f02e633ea7882ef9d,2026-06-24 08:09:10 -0700,jbrockmendel,False,TST: read_json from binary/S3 stream with chunksize (GH#47659) (#66005)
pandas,55ac06ff7860eb65e45a35f1d348b90a4c5361d5,2026-06-24 08:09:26 -0700,jbrockmendel,False,TST: pd.NA preserved through Series.map for nullable/Arrow dtypes (GH#57390) (#66002)
pandas,2e99adabc203ec48fccf8626e6a0858a627f74eb,2026-06-24 08:09:39 -0700,jbrockmendel,False,TST: replace does not coerce np.nan to NaT (GH#48034) (#65999)
pandas,53d5e9f3ad6b7753145f881b0d243e2952bb7f11,2026-06-24 08:09:54 -0700,jbrockmendel,False,TST: cut Series with NaN and integer bins (GH#55684) (#65998)
pandas,7806b067586007cbae49e283cb8cf7366332bb2c,2026-06-24 08:10:22 -0700,jbrockmendel,False,TST: to_csv does not require escapechar for null byte (GH#47871) (#65995)
pandas,ad68f8b7381e38c2874ce6e8b85ef9a9a23c04a1,2026-06-24 08:10:40 -0700,jbrockmendel,False,TST: x-axis labels for irregular sub-ms TimedeltaIndex plot (GH#18910) (#65991)
pandas,1800369c46980e1f2d27034c48d673c5134c240d,2026-06-24 08:11:04 -0700,jbrockmendel,False,TST: equivalent plot frequencies render identical tick labels (GH#57587) (#65961)
pandas,aa2cfd179f72e1cbed96136a33ad21d645c914cd,2026-06-24 08:11:23 -0700,jbrockmendel,False,TST: add regression test for non-nano datetime to_json with epoch date format (#65960)
pandas,9297b0f74ba8f82656b3897131e34154c5c8e213,2026-06-24 12:14:32 -0700,jbrockmendel,False,DEPR: by_blocks in tm.assert_frame_equal (#65970)
pandas,ef6d0d37cc10dec1ae9cbac02c31627a65cf507a,2026-06-25 08:39:35 -0700,jbrockmendel,False,PERF: speed up partial key indexing on MultiIndex Series (#65092)
pandas,47053ea42a458882476b1f39023c31ec71798eb6,2026-06-25 13:29:45 -0400,Nisha,False,TST: add regression test and whatsnew for GH#63078 (MultiIndex datetime64[ns] pickle) (#65983)
pandas,c23f6ca02dcdb7c73bf8ad06886a55fe9bc6e258,2026-06-25 14:02:02 -0700,jbrockmendel,False,BUG: RangeIndex.nbytes/memory_usage raised TypeError on PyPy (GH-46176) (#65601)
pandas,8ca797b4df3dd1df3fbb72e9659ffd2923d14857,2026-06-25 14:16:35 -0700,jbrockmendel,False,PERF: vectorize is_range_indexer and is_sequence_range scans (#65922)
pandas,cb632c1cab9a353a1313e6d99cbbddefc5eb0813,2026-06-25 14:25:54 -0700,jbrockmendel,False,PERF: add lib.has_sentinel for integer-indexer sentinel scans (#65923)
pandas,dd2301c6738dbc5feb02219b9d1d87d65af78368,2026-06-26 09:25:28 -0700,jbrockmendel,False,TST: DataFrame.equals array-vs-scalar object element (GH#43867) (#66032)
pandas,7ae83a13b08ed6bd9256fadd0738e0de98109e45,2026-06-26 09:26:45 -0700,jbrockmendel,False,BUG: IntervalTree raises on 32-bit when n_elements > leaf_size (GH#44075) (#66029)
pandas,11eadd28a0b115eeeda85aa4149b95bacd9e4eaa,2026-06-26 09:27:31 -0700,jbrockmendel,False,TST: groupby boxplot honors column selection (GH#41124) (#66021)
pandas,464bcfb50f1b93e8b8eb4ef72f3959c7d5671c91,2026-06-26 09:29:10 -0700,jbrockmendel,False,"TST: groupby with multi-day Grouper and closed=""right"" on intraday data (GH#43896) (#66030)"
pandas,ea93ae9172699064efe5a2bf2f7397ca749a9e17,2026-06-26 09:29:47 -0700,jbrockmendel,False,TST: tz-aware grouper/map returning tz-naive (GH#57192) (#65997)
pandas,22c002cffae4678ea166994aba8c30eeb5e601a7,2026-06-26 09:30:29 -0700,jbrockmendel,False,TST: scalar setitem of tuple into object column (GH#26333) (#65992)
pandas,384729e06b17276256670c08418ef3522188b1d2,2026-06-26 09:32:17 -0700,jbrockmendel,False,BUG: clearer read_sql_table errors when SQLAlchemy unavailable (#65963)
pandas,6860bf32c92969480fe138e5fcff92ba00d45dff,2026-06-26 11:30:20 -0700,jbrockmendel,False,PERF: speed up tab completion for DataFrame/Series with a large index (#65277)
pandas,b39fd54c3616d572662d9f386fc710262759d53d,2026-06-26 15:03:19 -0700,jbrockmendel,False,TST: groupby.apply preserves each group's Index in a returned object (GH#41477) (#66043)
pandas,1685cfff7314fb6af1fb7b3d03176559328d4828,2026-06-26 15:04:08 -0700,jbrockmendel,False,TST: tz_localize nonexistent shift across UTC+0 DST boundary (GH#40705) (#66019)
pandas,7cd0ee789fe7ff40beb7bf310ae8d059c4c5c4a4,2026-06-26 15:04:24 -0700,jbrockmendel,False,TST: to_string applies formatters to object-dtype float column (GH#39850) (#66015)
pandas,dbfc6e2a2da88b5264a9b8205cb1bbb4b5cd8ec4,2026-06-26 15:04:45 -0700,jbrockmendel,False,TST: constructors preserve non-native byteorder (GH#43042) (#66041)
pandas,f99bac28db8630c12b728084d3fb34913be456a7,2026-06-26 15:05:01 -0700,jbrockmendel,False,TST: multi-day resample with closed='right' (GH#43198) (#66040)
pandas,f0beae656124f76e2860b3857cdd6c1854c4e33a,2026-06-26 15:54:25 -0700,jbrockmendel,False,BUG: concat with overlapping IntervalIndex keys/index raised InvalidIndexError (#65942)
pandas,3263ea96d64e94d66a83a49266451d90c17b4d57,2026-06-27 04:44:56 -0700,jbrockmendel,False,DOC: clarify that GroupBy.transform applies func column-by-column (GH-42907) (#65949)
pandas,0f055f246dd42fa615b8f1810e3e49d89af6d4a5,2026-06-27 04:46:16 -0700,jbrockmendel,False,DOC: document array-like left_on/right_on in merge_asof (GH-41628) (#65944)
pandas,677e43792770b1746f5f9292c5a94e0a18d3550b,2026-06-27 04:50:52 -0700,jbrockmendel,False,REF: route groupby plotting through dedicated _python_apply_plot (#65927)
pandas,1fe4ff4ac54b249606622995bb5aa5fc7e08ad44,2026-06-27 09:25:16 -0700,jbrockmendel,False,CLN: remove genuinely-unreachable dead code (GH#27396) (#66045)
pandas,43d7f9906a589ad4b8cece0672dc610f9d68c362,2026-06-27 09:26:29 -0700,jbrockmendel,False,"DOC: clarify that stack does not sort, only unstack (#65955)"
pandas,febf4ae872742929281a470f5b396ddc1ec95796,2026-06-27 10:16:52 -0700,jbrockmendel,False,"STYLE: enforce ""|"".join([...]) for message-regex alternations in tests (#65756)"
pandas,8ba36843b4a12383cd1eaa4591058b5148cfd32a,2026-06-27 10:25:23 -0700,jbrockmendel,False,BUG: track CoW references through Index.where (#65846)
pandas,4d941e6d357425f269604a549f8660b589136f23,2026-06-28 11:48:52 -0700,jbrockmendel,False,"BUG: read_csv(engine=""pyarrow"") silently ignored na_filter=False (#66053)"
pandas,30ab24f553cef7803fb0e5e6d679bda73e696134,2026-06-28 12:45:35 -0700,jbrockmendel,False,"BUG: read_csv(engine=""pyarrow"") ignores a defaultdict dtype factory (#66055)"
pandas,2194cf78722d16f581cdb8e7505dd344f15ad323,2026-06-28 12:54:22 -0700,jbrockmendel,False,"BUG: read_csv(engine=""pyarrow"") raise a helpful error for list-valued header (#66059)"
pandas,03438144be2c5cb0e7f8b6484e97db3d6c1b2677,2026-06-28 15:52:20 -0700,jbrockmendel,False,"BUG: read_csv(engine=""pyarrow"") ignores an empty usecols (#66056)"
pandas,d1f081becb46f9cea329a9608297772d008b44d3,2026-06-29 09:29:53 -0700,jbrockmendel,False,"BUG: to_json(orient=""table"") drops fixed-offset timezone (GH#39537) (#66016)"
pandas,2ee03030341056f791c9b499d1d57c797e82db2b,2026-06-29 09:32:47 -0700,jbrockmendel,False,BUG: harden JSON datetime/timedelta serialization against crashes (#65956)
pandas,c96547719b60ef0cc3a843923a024f9be05b6238,2026-06-29 10:46:21 -0700,jbrockmendel,False,CI: Update pixi.lock for pyarrow nightly + adapt to RankOptions deprecation (#66081)
pandas,9d38953abfa172e8aca74204d5884812e5f69159,2026-06-29 11:17:42 -0700,jbrockmendel,False,BUG: fix _can_fast_intersect for non-anchored freqs (#64803)
pandas,d72562f5bf44f0fd4be8268bb1703dcf6325f23c,2026-06-29 15:09:06 -0700,jbrockmendel,False,PERF: vectorize PeriodIndex.from_fields (#65921)
pandas,58c8a681428260b02bb6c913fc0ad9d5ecc86d88,2026-06-29 15:35:22 -0700,jbrockmendel,False,ENH: Add %N directive to Timestamp.strftime for nanosecond formatting (#64899)
pandas,3963135d94f07db30e0bd6ece473043d10c4cfa5,2026-06-29 15:49:52 -0700,jbrockmendel,False,ERR: clearer message for .at setitem with a non-scalar indexer (GH-51866) (#65950)
pandas,4e2a5026360145b1344bb90f4644315d970536a4,2026-06-29 17:10:49 -0700,jbrockmendel,False,REF: decouple get_dummies column selection from select_dtypes (#66091)
pandas,4d6b2a02f7000c3323ad6629e6ddd61df5b7f108,2026-06-29 17:21:25 -0700,jbrockmendel,False,"DOC: add method=""table"" example to Rolling.apply docstring (#65962)"
pandas,7307d4d654b08adae70c67dab741e9d77cff256a,2026-06-29 18:24:59 -0700,jbrockmendel,False,BUG: DataFrame.__setitem__ silently dropping columns of a 2D value (GH#46544) (#66001)
pandas,9b83dfa1652f32f1abd243394085fdd8ed822e0d,2026-06-29 18:29:21 -0700,jbrockmendel,False,BUG: replace with to_replace=Ellipsis raising TypeError (GH-50373) (#65946)
pandas,923969a14901503e19270a1174281ac126055f51,2026-06-29 19:39:54 -0700,jbrockmendel,False,BUG: MultiIndex.set_levels/set_codes raising IndexError on empty input (#65957)
pandas,e86da67574aa2753c946be0d7d806acf5b40918e,2026-06-30 09:46:48 -0700,jbrockmendel,False,BUG: DataFrame constructor with a list-like dataclass (GH#41682) (#66003)
pandas,e61f5ae7c20ec6f0d2add4d30c12fb8dfc4ed614,2026-06-30 09:53:10 -0700,jbrockmendel,False,DOC: un-skip describe doctest now that top is deterministic (GH#32528) (#66092)
pandas,77aa567f265b96d99871970fbd4e608e180f76da,2026-06-30 10:27:14 -0700,jbrockmendel,False,BUG: resample on= pyarrow column dropping result index name (GH-59823) (#65937)
pandas,5c849b5a6e30c0f6fbccb1ac80400251c352ebe0,2026-07-01 14:20:24 -0700,jbrockmendel,False,REF: remove recursion from infer_dtype_from_object (#66111)
pandas,5800ef76d23798e99afcf1227d45bde86a74aff8,2026-07-04 09:51:44 -0700,jbrockmendel,False,PERF: read_csv emits pyarrow-backed string arrays directly from the C parser (#65283)
pandas,395506fe8c021c367c7fb5c41e24770cda2861c4,2026-07-05 11:54:46 -0700,jbrockmendel,False,PERF: Use SIMD for read_csv C tokenizer (#64515)
pandas,f20a380408c288256f5e118a9cd9d47ced46de9f,2026-07-06 09:53:44 -0700,jbrockmendel,False,DOC: note HDF5 pandas_version removal breaks reads by older pandas (GH#62792) (#66154)
pandas,3c2fa404b8a0ca97c0c496b9e8f6967f1d59ca63,2026-07-06 11:12:44 -0700,jbrockmendel,False,"BUG: read_json(engine=""pyarrow"") now raises for silently-ignored options (#66144)"
pandas,f61290f0b0231e2cc07a00389496cffaff9d9acd,2026-07-06 11:16:04 -0700,jbrockmendel,False,BUG: to_datetime origin path silently ignored errors='coerce' (GH-63419) (#65529)
pandas,a7bd1ae0bdfe9cc2b42963c3dee8c5fcaa3a88e7,2026-07-06 14:19:40 -0700,jbrockmendel,False,CI: Fix pyarrow-nightly job (stale nightly wheel + feather deprecations) (#66169)
pandas,7023a68c20ef67cf5411fc3e49b41a86924ea8a0,2026-07-07 08:56:26 -0700,jbrockmendel,False,BUG: Timedelta(np.str_) raising TypeError (GH#48974) (#66181)
pandas,2cd59ddcacc1fc1718efc7b0c5746c05513cbce9,2026-07-07 09:07:51 -0700,jbrockmendel,False,BUG: array_equivalent raising/wrong on float16 and byte-swapped dtypes (#66160)
pandas,29ca61e16128ac701a1bc81ae38889a4dd0c8bb6,2026-07-07 09:09:01 -0700,jbrockmendel,False,"DEPR: .values lossy behavior for DatetimeTZDtype, PeriodDtype, IntervalDtype (#64613)"
pandas,29cca19d87febe9d2f5078f0b21f19143dbfad49,2026-07-07 09:09:34 -0700,jbrockmendel,False,BUG: idxmin/idxmax with skipna=False returned wrong results (GH-56903) (#65910)
pandas,f8affee4fa27d1ab12565c01ed117aa5c4d318d6,2026-07-07 09:11:05 -0700,jbrockmendel,False,DEPR: fillna with incompatible value casting (#64959)
pandas,85afde3fb44d5c0770f06f156c775f8fb965dd97,2026-07-07 09:26:18 -0700,jbrockmendel,False,ENH: add default ExtensionArray.round (closes #49387) (#65507)
pandas,f8c1c3c8e1fae9701ad423069b3f61282bec9a45,2026-07-07 09:42:19 -0700,jbrockmendel,False,DOC: fix incorrect HDFStore.put/append parameter docs (GH#60920) (#66184)
pandas,6d937f762b59e663e326e4aa9004f8df67b0633a,2026-07-07 09:49:21 -0700,jbrockmendel,False,PERF: speed up DataFrame.diff for contiguous numeric data (#64864)
pandas,ecced3fc916c6325a0a632411885a1a653341d91,2026-07-07 09:55:39 -0700,jbrockmendel,False,BUG: read_hdf fails to round-trip CategoricalIndex edge cases (GH#65576) (#66165)
pandas,41805bf5955e148f38682ae842b37191ca931d4e,2026-07-07 09:56:10 -0700,jbrockmendel,False,"BUG: HDFStore.remove with combined large ""in"" filter and condition deleted wrong rows (GH#17567) (#66162)"
pandas,001982e0f39bc9c5eec5a239125fe7a72c29e515,2026-07-07 12:12:06 -0700,jbrockmendel,False,CI: Scope forkserver launch method to ASV CI task (GH#66193) (#66196)
pandas,4f7304eaee4091482f4171cf550423a9ecfcc589,2026-07-08 11:38:33 -0700,jbrockmendel,False,REF: build select_dtypes predicate from per-dtype callables (#66112)
pandas,5c70364862ecaa3815d94b0068afb675725a9f1e,2026-07-08 11:42:24 -0700,jbrockmendel,False,BUG: HDFStore.select drops data-column filter with iterator/chunksize (GH#12953) (#66161)
pandas,bbdd896f8bf3ce57df6ea6bd9dd97397a86d0a5d,2026-07-08 14:02:15 -0700,jbrockmendel,False,CI: Cap hypothesis <6.156 on 32-bit build (missing i686 wheel needs Rust) (#66212)
pandas,9270bfce9f85d760d48ba0379d1cbadf5f472ccb,2026-07-08 14:04:32 -0700,jbrockmendel,False,BUG: DataFrame.min/max axis=1 on dt64tz frames with NaT returning NaT or raising TypeError (GH-65500) (#65526)
pandas,b7d87b9ae251307ee4aaa5599feb451bb4f53c69,2026-07-08 14:14:32 -0700,jbrockmendel,False,BUG: union(sort=False) retained freq on non-monotonic datetimelike result (GH#65191) (#66171)
pandas,cd4fc73543af90394d9e945674d793995511b3b1,2026-07-08 14:16:36 -0700,jbrockmendel,False,REF: hoist infer_dtype_from_object into DataFrame.select_dtypes (#66113)
pandas,1a01f7261f2a6cd09519c0a482b9fc08bfa46d27,2026-07-08 14:18:39 -0700,jbrockmendel,False,TST: tighten loose exception-message checks in tests (#66082)
pandas,2a550c019f969a464b0e878c066e092614c5cc16,2026-07-08 17:14:38 -0700,jbrockmendel,False,BUG: IntervalArray hashing nondeterministic across processes (GH#64605) (#66179)
pandas,c42954fc42022375c772090c15bdde26e23bf8cd,2026-07-08 17:22:55 -0700,jbrockmendel,False,BUG: repr with 0-d ndarray in object column raises (GH#64638) (#66182)
pandas,dc09b99f269fff32fa75744386e4ca26e038a482,2026-07-08 17:31:11 -0700,jbrockmendel,False,BUG: MaskedArray.__setitem__ list-like validation (#65510)
pandas,395753a3bc4b0605b9d65d7920f3aba577bf2ad7,2026-07-08 17:34:13 -0700,jbrockmendel,False,BUG: select_dtypes dtype instances match exactly (GH#40234) (#66119)
pandas,4caff9103b8b130e449802e92b8a16f446fb3bc2,2026-07-08 19:00:43 -0700,jbrockmendel,False,BUG: select_dtypes with an ExtensionDtype subclass (GH#65366) (#66118)
pandas,7e53cefe46436ee7a7a86d7e0b324a5a7b4aa134,2026-07-08 19:13:31 -0700,jbrockmendel,False,PERF: read_csv faster for integer and string columns (#65350)
pandas,0014b9c5fac032ef9645e3024174234d9ad051b7,2026-07-08 19:59:48 -0700,jbrockmendel,False,"BUG: select_dtypes string form of an extension dtype matches exact dtype (GH#40234, GH#59888) (#66120)"
pandas,0e50c19de27e9f162785ced4be0505029c9fe889,2026-07-09 02:01:15 +0800,J281417,False,BUG: Fixes #62775 - DataFrame.from_dict() drops empty rows with orient='index' (#65615)
pandas,d4b5ec2fef36f8a5099d8c38f7867ac9c38c73be,2026-07-09 06:05:24 -0700,jbrockmendel,False,PERF: parallelize read_csv (#64347)
pandas,de8848a62c3b031e365b44865c4f037bc51570b6,2026-07-09 08:51:44 -0700,jbrockmendel,False,BUG: select_dtypes support non-nanosecond dt64/td64 units (GH#40234) (#66122)
pandas,6671be56eff911091d86d1f10b206247f3894002,2026-07-09 10:29:25 -0700,jbrockmendel,False,BUG: warn when to_hdf complib is passed without complevel (GH#29310) (#66223)
